VehicleId,CrashId,VehicleLicenseState,VehicleLicenseYear,VehicleYear,VehicleMake,VehicleModel,VehicleColorCd1,VehiclecolorCd2,VehicleUsageTypeCd,NumberOfOccupants,VehicleBodyTypeCd,VehicleBusTypeCd,MCATVNumberOfWheels,OtherVehicleTypeCd,CVECargoBodyTypeCd,VehiclePullingOtherUnitCd,GCVWRatingCd,VehiclePublicConveyanceInd,EmergencyVehicleInvolvedInd,EmergencyVehicleOnRunInd,NoVehicleDamageQualCntl,InitialVehicleDamage,InitialImpactNA,InterstateCarrierInd,HazardousMaterialPresent,HazardousMaterialInvolved,PlacardDisplayed,HazmatClass,HazmatPlacardDiaNumber,HazardousMaterialReleased,DriverPresenceCd,OwnerDriverInd,OperatorLicenseState,OperatorLicenseType,DriverLicenseClass,MotorcycleQualified,OperatorLicenseStatus,InsuredDriverVehicleInd,InsuranceInd,InsuranceExpired,PreCrashTravelDirection,TrafficCondition,TrafficCntlMalfunctionInd,WorkZoneInd,WorkerPresentInd,TrafficCntlElectricalSignal,PedalcycleToFromSchoolInd,TowedFromScene,TowedBecauseDisabled,InitialImpactInd,AnimalCd1,AnimalCd2,AnimalCd3,AnimalCd4,VehicleActionCd1,VehicleActionCd2,VehicleActionCd3,VehicleActionCd4,VehicleActionCd5,VehicleActionCd6,VehicleActionCd7,VehicleActionCd8,VehicleActionCd9,VehicleActionCd10,VehicleActionCd11,VehicleActionCd12,VehicleActionCd13,VehicleActionCd14,VehicleActionCd15,TrafficControlOtherCd1,TrafficControlOtherCd2,TrafficControlOtherCd3,TrafficControlOtherCd4,TrafficControlOtherCd5,TrafficControlOtherCd6,TrafficControlOtherCd7,TrafficControlOtherCd8,TrafficControlOtherCd9,TrafficControlOtherCd10,DamageCd1,DamageCd2,DamageCd3,DamageCd4,DamageCd5,DamageCd6,DamageCd7,DamageCd8,DamageCd9,DamageCd10,DamageCd11,DamageCd12,DamageCd13,DamageCd14,DamageCd15,DamageCd16,DamageCd17,DamageCd18,DamageCd19,DamageCd20,DamageCd21,DamageCd22,DamageCd23,DamageCd24,DamageCd25,FixedObjectCd1,FixedObjectCd2,FixedObjectCd3,FixedObjectCd4,FixedObjectCd5,FixedObjectCd6,FixedObjectCd7,FixedObjectCd8,VisionObstructedCd1,VisionObstructedCd2,VisionObstructedCd3,VisionObstructedCd4,VisionObstructedCd5
0150021030V1,0150021030,MO,2016,2014,TOYT,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,Y,NA,,N,12,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,E,NA,1,NA,Y,V,E,NA,N,N,NA,13,NA,N,N,,,,,,1,8,9,5,30,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,
0150021220V1,0150021220,MO,2016,2004,GMC,,UNK,NA,1,4,3,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,E,NA,NA,N,NA,12,NA,Y,Y,,,,,,5,1,7,36,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,12,,,,
0150021278V2,0150021278,MO,2016,2012,HYUN,,BLK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,W,NA,U,N,NA,U,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026258V2,0150026258,MO,2015,2013,DODG,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,W,3,NA,N,NA,12,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026259V2,0150026259,MO,2015,2013,PREO,,UNK,NA,1,1,7,4,NA,NA,NA,N,NA,Y,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,N,N,NA,NA,,NA,NA,NA,Y,V,E,NA,NA,N,NA,12,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0150020795V2,0150020795,MO,2015,2007,HOND,,NA,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,11,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,W,NA,NA,N,NA,12,NA,N,N,,,,,,1,5,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150020797V2,0150020797,NA,NA,2011,HOND,,NA,NA,1,1,12,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,E,NA,1,NA,NR,V,W,NA,NA,N,NA,12,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150021032V1,0150021032,IL,2015,2005,TOYT,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,5,N,NA,NA,,NA,NA,NA,NA,1,N,IL,1,D,NA,1,NA,Y,V,N,NA,N,N,NA,13,NA,Y,Y,,,,,,5,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150021221V2,0150021221,MO,U,2007,CHEV,,SIL,NA,1,2,19,N,NA,NA,NA,N,1,N,NA,,N,12,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,NR,V,N,U,NA,N,NA,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026088V1,0150026088,MO,2016,2000,TOYT,,SIL,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,S,3,NA,N,NA,12,NA,Y,Y,,,,,,1,7,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026252V1,0150026252,MO,2015,2006,FORD,,UNK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,N,3,NA,N,NA,12,NA,N,N,,,,,,1,7,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026252V2,0150026252,MO,2015,2013,HYUN,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,N,3,NA,N,NA,12,NA,N,N,,,,,,1,12,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026256V2,0150026256,MO,2015,2001,FORD,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,9,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,N,NA,N,N,NA,13,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026260V2,0150026260,MO,2016,1999,TOYT,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,9,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,S,NA,NA,U,NA,12,NA,N,N,,,,,,1,8,3,8,34,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026262V2,0150026262,MO,2015,1998,CHEV,,UNK,NA,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,N,V,S,NA,N,U,NA,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026263V2,0150026263,SC,2015,2012,CHEV,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,11,N,NA,NA,,NA,NA,NA,NA,1,Y,SC,1,F,NA,1,NA,Y,V,E,NA,NA,N,NA,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026270V2,0150026270,MO,2015,2007,GMC,,RED,NA,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,W,NA,N,N,NA,13,NA,Y,Y,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150014587V1,0150014587,MO,2015,2005,HOND,,UNK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,S,3,N,N,NA,13,NA,Y,Y,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150014587V2,0150014587,MO,2015,2011,LEXS,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,S,3,N,N,NA,13,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150020783V1,0150020783,MO,2015,2008,FORD,,UNK,NA,1,1,20,N,NA,NA,NA,N,1,N,NA,,N,5,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,NR,V,W,NA,N,N,NA,12,NA,N,N,,,,,,1,36,,,,,,,,,,,,,,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,12,,,,
0150020792V1,0150020792,MO,2015,2003,HOND,,UNK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,W,3,NA,N,NA,12,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150020798V2,0150020798,MO,2015,2014,FORD,,NA,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,S,NA,N,N,NA,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150021032V2,0150021032,MO,2015,2009,CHEV,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,N,V,S,NA,N,N,NA,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026088V3,0150026088,MO,2016,1998,FORD,,RED,NA,1,2,19,N,NA,NA,NA,N,L,N,NA,,N,9,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,S,3,NA,N,NA,12,NA,N,N,,,,,,1,8,12,9,34,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026256V1,0150026256,IL,2015,2011,JEEP,,UNK,NA,1,2,3,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,N,NA,N,N,NA,13,NA,N,N,,,,,,1,8,15,34,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026262V1,0150026262,MO,2015,2013,CHEV,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,5,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,N,NA,N,N,NA,13,NA,Y,Y,,,,,,5,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026270V1,0150026270,MO,2015,1996,MERC,,GLD,NA,1,3,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,E,NA,N,N,NA,13,NA,Y,Y,,,,,,1,3,17,34,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031034V1,0150031034,MO,2015,2011,HYUN,,BLU,NA,1,1,1,N,NA,NA,NA,Y,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,W,NA,N,N,NA,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031034V2,0150031034,MO,2016,2006,TOYT,,BLU,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,7,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,W,NA,N,N,NA,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150014582V1,0150014582,MO,2016,2012,TOYT,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,6,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,N,NA,N,N,NA,15,NA,Y,Y,,,,,,12,5,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150014584V2,0150014584,AZ,2015,2011,BMW,,UNK,NA,2,0,3,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,N,N,NA,NA,,NA,NA,NA,Y,V,N,NA,NA,N,NA,12,NA,N,N,,,,,,13,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0150016788V1,0150016788,MO,2015,1999,HOND,,GRN,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,S,NA,NA,N,NA,12,NA,N,N,,,,,,1,14,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150019557V1,0150019557,MO,2015,1999,HOND,,BLU,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,E,3,NA,N,NA,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150020272V1,0150020272,MO,2015,2003,VOLK,,BLK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,W,NA,N,N,NA,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,,,,
0150020788V2,0150020788,MO,2015,2000,TOYT,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,S,NA,N,N,NA,13,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150021216V2,0150021216,MO,2014,2003,MITS,,WHI,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,7,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,N,NA,NA,N,NA,12,NA,N,N,,,,,,1,7,12,34,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150021218V2,0150021218,AR,2015,2000,TOYT,,UNK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,AR,1,F,NA,1,NA,Y,V,W,NA,N,N,NA,13,NA,N,N,,,,,,12,3,8,12,34,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150021221V1,0150021221,PA,2016,2014,NISS,,UNK,NA,1,1,19,N,NA,NA,NA,N,1,N,NA,,N,12,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,E,NA,1,NA,Y,V,S,U,NA,N,NA,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150021222V2,0150021222,MO,2015,2015,CHEV,,UNK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,N,V,U,NA,N,N,NA,13,NA,N,N,,,,,,1,8,9,5,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150021223V1,0150021223,UK,U,U,U,,UNK,NA,1,1,U,N,NA,NA,NA,N,NA,N,U,,N,U,N,NA,NA,,NA,NA,NA,NA,U,Y,UK,U,,U,U,NA,N,V,S,U,NA,N,NA,12,NA,N,N,,,,,,1,20,36,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,
0150021224V1,0150021224,VA,2015,2012,HOND,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,S,NA,N,N,NA,12,NA,N,N,,,,,,5,30,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026258V1,0150026258,MO,2017,2011,DODG,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,W,3,NA,N,NA,12,NA,N,N,,,,,,1,8,7,34,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026259V1,0150026259,UK,U,U,U,,UNK,NA,1,0,3,N,NA,NA,NA,N,NA,N,NA,,N,U,N,NA,NA,,NA,NA,NA,NA,U,N,UK,U,,U,U,NA,N,V,E,NA,NA,N,NA,12,NA,N,N,,,,,,1,2,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,,,,
0150026264V1,0150026264,MO,2016,2006,HYUN,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MI,1,NA,NA,1,NA,Y,V,W,NA,NA,N,NA,12,NA,N,N,,,,,,1,12,5,34,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,
0150026268V1,0150026268,MO,2015,2007,TOYT,,UNK,NA,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,W,4,N,N,NA,13,NA,N,N,,,,,,9,1,8,7,34,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
0150031033V2,0150031033,MO,2015,2007,TOYT,,TEA,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,E,NA,1,NA,Y,V,S,NA,NA,N,NA,12,NA,N,N,,,,,,13,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031036V1,0150031036,MO,2016,2014,DODG,,YEL,NA,1,1,5,N,NA,NA,NA,N,NA,N,NA,,Y,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,S,NA,N,N,NA,13,NA,N,N,,,,,,3,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031042V1,0150031042,MO,2016,2006,SUBA,,GLD,NA,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,N,NA,N,N,NA,13,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031043V1,0150031043,MO,2015,2005,TOYT,,BLK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,6,,NA,1,NA,Y,V,W,NA,NA,N,NA,12,NA,N,N,,,,,,1,8,1,34,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031044V1,0150031044,MO,2016,2010,BMW,,SIL,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,S,3,N,N,NA,17,NA,Y,Y,,,,,,9,34,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031555V1,0150031555,MO,2016,2006,HYUN,,BLU,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,W,NA,N,N,NA,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031971V1,0150031971,MO,2015,2013,TOYT,,WHI,NA,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,E,NA,1,NA,Y,V,S,3,NA,N,NA,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031971V2,0150031971,MO,2016,2010,HOND,,GRY,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,S,3,NA,N,NA,12,NA,N,N,,,,,,12,34,1,34,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150026267V1,0150026267,MO,2015,2009,ACUR,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,W,3,NA,N,NA,12,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031036V2,0150031036,MO,2016,2011,HYUN,,SIL,NA,1,3,5,N,NA,NA,NA,N,NA,N,NA,,Y,8,N,NA,NA,,NA,NA,NA,NA,1,N,KS,1,F,NA,1,NA,Y,V,S,NA,N,N,NA,13,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031044V2,0150031044,MO,2016,2007,DODG,,BLK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,W,NA,N,N,NA,17,NA,N,N,,,,,,9,34,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150031973V3,0150031973,MO,2015,2011,SUBA,,SIL,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,S,NA,NA,N,NA,12,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150032539V2,0150032539,MO,2016,2000,TOYT,,UNK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,N,NA,NA,N,NA,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,
0150037722V1,0150037722,MO,2015,2003,HOND,,GRN,NA,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,9,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,S,NA,NA,N,NA,12,NA,N,N,,,,,,1,8,5,34,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150037725V1,0150037725,MO,2015,2005,MAZD,,GRY,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,Y,V,S,3,N,N,NA,13,NA,N,N,,,,,,1,3,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150037727V1,0150037727,MO,2016,2008,TOYT,,GRY,NA,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,E,NA,NA,N,NA,12,NA,Y,Y,,,,,,1,8,12,34,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
0150037759V1,0150037759,MO,2016,2008,TOYT,,SIL,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,Y,V,E,NA,NA,N,NA,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
